,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68
MATS5se,0.025604946378625107,0.01111006284496786,-0.0323799109327347,0.07357659015420205,0.060664277531747954,-0.01711080262826924,0.002181544688827065,-0.05912758493384307,-0.01640208355187287,-0.038954669655349855,0.018583914672746178,-0.007761637377360853,-0.04968971456588581,0.007528906717323553,-0.08109779321358233,-0.03989106727204667,0.04167521506347017,0.027094899061515194,0.023889825711445514,0.027833649705328537,0.018084600734373193,-0.03117904851937756,-0.004553807956150725,-0.04799948914919992,0.04422010560560531,-0.0012107111099093689,-0.024649033718511234,0.05944901746262279,-0.05382348312282555,0.036826794472235705,-0.01886640283080043,0.01773057596601031,-0.03614187376844047,0.01890988587331001,-0.014598380433357764,-0.028795920099864345,-0.0014652765513267414,0.04291485249786667,-0.04165523357873503,0.02131078646722205,-0.0020778252608362135,0.02265578841945153,0.042281157643906594,-0.023053661454987794,0.05770448149103149,0.04324927736680724,-0.0031331363089229774,0.041192594767915286,-0.021173509883394354,0.05463602090661718,0.023104743398489905,-0.07288334618546215,-0.015329652917974874,-0.009001033227195355,-0.023250879468065033,0.009684324449464467,-0.010820492409235395,0.02719987587786552,-0.05887877842899164,0.005594469651556938,0.07249118902299291,0.020771114129753365,-0.007711665487814563,-0.03175569581567678,0.038315382187770156,-0.012498624046539071,-0.024843023231039416,-0.02892900367008254
MATS6se,-0.009671507301399715,0.0068851181919647834,0.029665501917687923,0.021403460192089795,-0.011420889645007381,0.04820254765337894,0.017599053621698165,0.04529987618368734,-0.035407634281520516,-0.047923935131776126,-0.08865060489739965,-0.04629001751134393,0.029225863387551093,-0.05947792295629562,-0.05188697761422636,0.09221788816589281,0.01992112369946668,0.051790802508450105,0.009154434899447094,-0.05642382449983915,-0.05147185571881582,-0.008785555098237476,-0.05262390860908909,0.03426283287119307,-0.05273430085486709,0.058507690296955864,0.06930413872599239,-0.005023125107123832,-0.033836243779489655,-0.1134370730697224,0.043310178477006696,0.04928346651806289,-0.03757347445707862,-0.02994877653808766,-0.036240698950111415,0.01994806320894117,0.033156033322663654,0.007471269875935069,-0.0091736698545858,-0.038023892998393406,0.06844248046860141,-0.004215808354328208,0.01658925225691577,-0.033135839697520465,-0.024091257125082543,0.03685504819219099,-0.0500925653767097,0.04564202371885273,-0.018167866185184733,0.021595683209942537,-0.00841431425791724,-0.011915468373507643,0.03646231904155863,-0.04703998666621119,-0.004728689816704801,-0.05261153310631366,-0.031583763320635,-0.03455128722588911,-0.01792405336355498,-0.0057023264627210375,0.00774694879016243,0.025601844353409935,0.050855524674369136,-0.0005747499945242219,-0.07724102673871061,-0.0069657646216347135,0.026519314563769814,-0.01689825501974551
MATS7se,0.00773605570538737,0.012324649676762068,-0.04762076884152679,0.07957593219875905,-0.04932265554189163,-0.00091980700657598,0.06305885982755141,0.033353392132608774,-0.02746435486271898,0.09652524813998895,-0.0010333378066102372,0.02261959268214299,0.006151101171023594,0.02754197626373861,0.05052958142630926,-0.05298209028351383,-0.03033838213531621,-0.012894066490328569,0.0012076722272271918,0.017992094958638044,0.007488489309742383,0.032582068472196385,0.024531058165839406,0.03546963961998762,-0.04510544718673579,-0.0043694558540892485,-0.004625013073933663,0.02296038501931414,0.023402099904982147,-0.05933225748317505,0.08465764545516696,0.008304475781881798,-0.030131850040722618,-0.024792675229748627,0.017375342384530198,-0.03277502293357379,-0.01695353908571534,0.0026953953948722167,-0.008433102191452858,0.02908470087100724,-0.002737298214842046,-0.0029741625587379624,0.01491092881605626,-0.01896608145142557,0.03366417388419487,0.015218789822870117,0.002153287256013761,-0.012337567541803854,0.006010871291087334,-0.00018540998286474569,0.03723331528406816,-0.016768123066184873,-0.00854959323712572,-0.0017701615634540923,-0.012576934598743471,-0.014889665026780335,-0.030996715541052433,-0.027675882701166145,0.007678631171402013,0.013594408747945782,0.0009538651265288442,0.011214790438344785,0.016222709785859483,0.00873499991470741,0.002946433049585704,-0.00924832525706984,0.014691839898400378,0.019773081125288628
MATS8se,-0.003591000489504791,-0.010131308892947534,0.006425374154089347,-0.050760413662510905,-0.01880680748555427,-0.02790898995716311,-0.0454364179685056,0.036542191993750035,0.06371906237986794,-0.09565661876317284,0.06241187601713915,0.06318099829384619,-0.034881116407220664,0.06843136295001376,0.01998357426157762,0.07816369054699984,0.06918870666801204,0.01672098277664393,-0.007646101095199835,0.04128517648474377,0.029682973637188474,-0.07056902465472786,0.06353251753283906,0.0382178194497512,-0.03581046521865816,0.017620784641343517,-0.037411342985327375,-0.05360939508834103,-0.019020990232072675,0.024790551568851765,0.02167413062282191,-0.012478735084343244,-0.004376405619914343,0.04182969094586812,0.0009418230376444787,-0.045967563238411877,-0.01489514837078596,-0.022085301044249384,-0.03587894673259374,-0.029349286646945548,0.0030589328139766212,-0.04052948068525528,-0.012806494265893333,0.005271678150225345,-0.0021195474922439564,0.027308571298532473,-0.01767698157523297,0.011049357307700727,-0.006286865877801944,0.002046831019295002,0.016319736494638366,0.03522953125062244,-0.013267014186988276,-0.009520252491054308,-0.0056351765995780205,0.009792386809317776,0.00937414820737216,0.008608646466676131,0.026433315872003815,0.03952293412900744,-0.003966182195455722,0.04575025905646219,-0.014247782571395359,0.04091859830043159,-0.0005959841752730316,-0.004908725153175893,-0.014436671505973839,0.019808804768810542
MATS1pe,0.020217106302593164,-0.027742141636096205,-0.07106216703528091,-0.0043320261331052205,0.03133067019247379,-0.06312666973689214,-0.06302462587582515,0.007117369740150004,-0.04564999561005034,0.016154101083918456,0.028163632898139095,-0.022224235401446548,0.02854245999761504,0.021990802033614445,-0.04918385336630517,0.05666377501266975,-0.04063812682826624,-0.05445709569787763,-0.011394308715170632,-0.013916295165462328,0.049201296631750636,-0.043995847049103996,-0.01624169505046168,0.0450383056712482,0.015930289065526675,0.010635466147397018,0.04120872882657675,-0.007160708976802066,0.06318893339802197,-0.002369719085013938,-0.004481488673934695,0.03288470508903814,0.04980836373906063,0.02159581905598221,0.06038789549431008,0.026154188204436445,0.00025726211273335576,0.00935542987235047,0.02288413344783129,-0.01560547922522612,0.01099323279745892,0.0018429111909894216,0.01923301491605009,0.007957201202297225,-0.016323871125990003,0.037929818209807356,-0.00689284094324296,0.0027870712586018746,0.023659995957298,0.0872397329578362,0.015767839635655385,0.006145374867589766,-0.026024929752673048,0.0320799923382135,0.05581791364281241,-0.06904927125080017,0.002893258857265148,0.026418989085839475,-0.0162392430784715,0.024078620755806832,0.08976851002064552,-0.02437511569861523,0.02831011784993885,0.07083624566844648,-0.011046328219524709,0.03396835951032886,0.01035741237064954,-0.016762435204151913
MATS1p,0.005422822954293186,0.025041103854015565,-0.04535675334453769,0.023738027333727627,-0.006482873528570519,0.1034724660446695,0.015037546968077497,0.002697996411047121,0.0957466026154476,0.004249934267240814,0.020044915996216855,-0.0246407643340697,0.006899664822505937,-0.042806494503504454,0.03724689956036191,-0.05403994611893122,-0.013064575449795932,-0.025251629402558377,0.012867068571380959,0.005156522407841519,0.00433206654557836,-0.028955185937534864,0.0016493242713637361,0.0633705343257072,0.019545585664201233,0.013397120750576181,-0.05282939179605684,-0.008939281572140098,-0.02563486179451423,-0.03621739637389437,0.04188996066319435,0.05376637549517699,0.050384049414793915,-0.09117242641423991,-0.07382865317399276,-0.025084646566063355,0.030031388735493818,-0.0298747530929419,0.0402952112307048,0.009162518734535883,-0.022066564791671173,-0.045316657120432174,-0.02042223289148665,0.05138330308146432,-0.013247641985214907,-0.017623026788719312,0.03905297223094791,-0.0344116970813753,-0.0332436127326085,0.05199126034609386,0.00571810610699342,-0.000914038027384632,-0.007521221749078446,-0.0174075300656216,-0.042114696132678556,0.03651849590711606,-0.0004204736622290766,0.030877047778110657,-0.00798628873403161,0.005658024011522928,-0.04094975247129494,0.011950512746880316,0.00016300823897065695,-0.020071896381070018,-0.03353816525859629,0.03461415401145376,0.0038160532207759086,0.013071368186372103
MATS2p,0.003804621464063071,0.0037708792902028075,0.033018082181949855,0.0517897513962732,-0.002483747151878752,-0.12426596090314426,-0.018727654684126547,-0.021240260487368184,-0.07039383261254402,0.034376264353638906,0.0002540459403930645,-0.043400282219750355,-0.06953176994628085,0.00485441104248136,0.03077416417883428,0.004092909712754831,0.041538332538628125,0.03387218979297777,-0.03839232589411754,-0.017435807553244524,0.011530598709232455,0.004490896810852955,-0.02331929257677258,-0.02486389965669841,-0.033150520137389554,-0.013581972061017957,0.029573014825320088,-0.049582033105709584,0.019878275232759486,0.022574064849783197,-0.024397952047125387,-0.0234570199487989,-0.0017728688738225464,-0.040440922683329404,0.001034631429632051,0.018656531707393533,0.008703488620279715,0.021522458264312174,-0.013908819108187288,-0.05641928853102151,0.01786296902819535,-0.011640693353295307,0.059550006218012146,-0.012717710353952257,0.012220064290336218,0.03224615023491742,-0.017552713733574428,-0.035683194317062385,0.0022390666237148485,-0.004221337421529336,-0.008804403885393358,-0.037997871999136415,0.016699490081924794,-0.006407886571182839,0.03179574565958612,-0.011087929721143634,-0.03301664552391928,0.04167571891911042,0.031599489378226125,-0.010149623676952603,-0.00610213564563823,-0.03236344183496406,0.02592136311670906,0.017763253790051167,-0.028584219155811514,0.0010635786870125683,-0.008298837966577953,0.020410830574426733
MATS3p,0.02014691449998423,0.001058923272766408,-0.01859593866394767,-0.0955296046937891,0.002716138400567707,0.03019103511336951,0.005078756686712737,-0.008429620336261608,0.0872657568805808,0.020829806361646778,-0.07076064619124287,-0.0061724590228643276,0.042150387533608356,0.017614310532327464,-0.06155834780590177,-0.03100868235250824,-0.05184374585653238,0.04904432930661089,-0.006064521722390019,-0.006129013860413287,0.022134808581617076,-0.06931297344826569,0.026279197800250526,0.01161925615987767,-0.01816306482336055,-0.043551036470419434,0.02321130433045858,0.0035133378457176683,-0.016357368181540325,-0.021796102847334256,0.01763774080634824,-0.048454649070230504,-0.039523322940571634,-0.009411723665404314,0.07299658472700588,-0.015090756536235605,-0.02149245762923582,-0.00762329652457017,-0.04967006146529,0.026299611626811176,-0.007876970261245168,0.017995582609270457,-0.012236969763644396,0.008977052722477943,-0.022328884099291853,-0.01758610573898282,0.0141174849162863,0.03315886398721999,-0.00721816373332923,-0.014079377800525344,-0.008346736464841619,-0.04695312076963444,0.02509247744227066,-0.02502356538981778,-0.029524362316727646,-0.018952029439952344,-0.028161182076606388,-0.0043701279704554605,0.042651498191976146,0.00576313652688103,-0.018351515542274772,0.01585980096618341,-0.02187120212562692,-0.0013876650769889484,0.03744319953512443,0.010007487901464246,0.04324517353687781,0.003448253574195773
MATS4p,0.013266778319847681,-0.007836281016363734,-0.003928220402365355,-0.030428158924514465,0.07169365241220403,-0.05415143911147898,0.03471603112915,0.011675743930167414,-0.06057021840872932,0.0021722851845808956,0.03327975785512114,0.042558934381021256,-0.03743115110321114,0.01074390926559229,0.03708997369605299,0.07250795927182527,0.024105059738526946,-0.05081440473596522,0.04997595056916213,-0.09000373955863294,-0.017728635794179,0.12341663006882164,-0.038031636837484166,0.0018052620145493899,0.027994470757620467,0.018099764941966256,-0.032447282576315545,0.011310970427222981,-0.09898198596712028,-0.01583581658725051,-0.029429823664547005,0.029236192459715815,-0.03758880105089437,0.03755806854364304,-0.020669491744838873,0.013259163781036063,-0.01309052241720648,0.008540889242215055,-0.01879901415541593,0.045279653124657135,-0.013006323891704303,-0.0261027218102684,0.02246384344856815,-0.06936416408121401,0.0007573124710268015,0.018149305682220136,0.021970764380247396,0.033102482981316184,0.014894069602404704,0.008842956723617908,0.02062658159039968,0.01112238643569247,-0.010109839477231354,-0.006741856254546844,-0.0105076578701388,0.02150402957005288,-0.01882899755929623,0.025308414625024,-0.045334762779022424,0.0032619045685731043,0.01645280881757072,-0.031686155745846545,0.04680975650156583,-0.032487458813506245,0.012153744598036526,0.006395207906066425,0.0315342877752524,-0.02892968340433589
MATS5p,0.002364784698462554,-0.005298564592891365,-0.014033553881464052,-0.017962887934151434,0.06397753771191118,0.04582678894609019,-0.016433093730356157,0.01958792546890883,-0.04212591263242865,-0.04813363208093888,0.09678326209068706,0.00020522292010754112,-0.034436644029990804,-0.047499834534916005,-0.01978391274739972,0.015508479227987657,-0.0344658852291915,0.006008934001519874,0.009177914419128479,0.13566580417855637,-0.0059444576558414595,-0.014005411743793373,0.02427526324337417,-0.008975347430766095,-0.017913412355347987,-0.022585716763120583,-0.055972136198441914,0.029005208524690754,0.07776348099696184,-0.04236377230954986,0.059900006449823635,0.016622570837753627,0.0039925716834883435,-0.0015584764897388944,0.023790800924131675,0.026014737665505987,0.08669145291854663,0.07037660617446219,-0.067334284833197,-0.005202193832140904,0.029348199473897964,0.07785064498063364,0.05883227395985371,0.0016732180068518682,0.01578029237288959,-0.10541532218902137,-0.03335557386095554,0.03986819276191784,0.04119870228161292,0.057464749698271825,-0.0017429184393125538,-0.043275182669836244,0.0029816805308731345,0.003633791904869502,-0.05034371507807255,0.014579531784596403,0.05050527583934374,-0.009263611336076562,-0.020772914651650706,-0.047276480004758356,0.0709901741194472,-0.0026293792741227074,-0.011795353012723594,-0.0019213233690295495,0.015260077597326541,-0.0713423607906484,-0.029804264799191345,-0.03885491374592114
MATS6p,-0.005908486374040978,-0.007119616140787471,0.019244751342976842,0.024998139621359838,-0.04160931684916435,0.08147684049503355,-0.014006646131325347,0.08457192967242454,-0.004881173833709575,0.00818378707262007,0.008454157890726469,-0.01255048612862884,0.07264154067986284,-0.04570997652035408,-0.05303622722094671,-0.0006581431081922069,0.06438042736694784,-0.021710795265552082,-0.011180612995669727,-0.021289758537601018,-0.02761191150931368,-0.045733731790201265,-0.10581926512905118,0.047299359894955637,-0.047385832420879834,0.09001603870326738,-0.010928644495108625,0.033938544159461334,0.039582141233918886,-0.027175108944135613,-0.03656683360356048,0.02324520070317466,-0.002309195349168374,0.09273249177966061,-0.0033830739942173004,-0.020895070828643388,0.0593973823848863,0.024422160277549277,-0.02625081084863114,0.00925853822480794,0.044833193256300516,-0.047606493547412934,0.016705647202097683,-0.028273544570726502,-0.008580924047797896,0.07311252694812746,-0.018006522103736516,-0.0045900847123505895,0.04745207095615309,0.016332119007857106,-0.007440798874261647,-0.014530648444641107,-0.018117337654471797,-0.009666233546641043,-0.01176353505255713,-0.013336914929884466,-0.017125951591872482,-0.024273360022224782,-0.0021499508465343386,0.08387905815062878,-0.01194383238475807,-0.03732353032401066,0.0645226311796047,-0.0015202240366706903,-0.027088226358070226,-0.047515323655859754,0.042540981065781656,-0.03360783222180719
MATS7p,-0.0064810252462743365,0.011179316467313448,-0.010948919950346182,0.057221568488419014,-0.08813740866090466,-0.037564437062152324,0.023449778398324007,0.0016669491503480379,0.016259596674788854,0.06396086514695683,-0.029281374706156563,-0.025563060577603144,0.05038470526609518,0.0873830282119493,0.02665759430713775,0.020027127655563387,0.005786878493183718,-0.005536409321443522,0.004278246008739135,0.08497597957441683,0.0669843820901122,-0.008538722886740971,-0.016437768238369066,-0.09069116496763516,-0.0250770496855075,0.00032278778866131773,-0.024981997679032558,-0.04893513809365526,-0.03200280962299782,-0.04125668198426225,-0.020362152837254198,0.017492823060921075,0.017360708893403767,-0.019504460142586107,-0.03806250296034049,0.01793153148966664,-0.003250978622055603,-0.02426096767205109,0.03398415573755527,-0.004820468906090231,0.0013668358579161598,0.017676596407784795,0.022969147460850648,-0.0017358506339939703,0.007327003983454074,-0.0424590542671085,-0.03618636862195626,0.03835510394032901,-0.025282583405986225,-0.029687475387488525,-0.008994949008922818,0.01978709259039396,0.048445652211612386,-0.024433888323116496,-0.049808580771441964,-0.07371691108037826,-0.009171177697646044,-0.03195712390706109,-0.03654764610624618,0.03959943247228165,0.031167097192523426,0.030597472319724362,0.015397510043682595,-0.03218857062396399,-0.03297029930567986,-0.025176661252993945,-0.01737781634049602,-0.03637552742781054
